timestep,pX,pY,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,kinetic_energy,energy_lost
87,1.4,-7.23305006732109,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-7.783157838988092,-8.08199384277151,-8.181524680409126,-8.181524680409126,-8.181524680409126,-7.98242745203904,-7.284082482197062,0.0,234.56760717207297,-5.5077074052957755
88,1.4,-7.331070725908384,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-7.882712749351019,-8.181524680409126,-8.281046463627634,-8.281046463627634,-8.281046463627634,-8.081966902817808,-7.383663332094252,0.0,240.14418560157984,-5.576578429506867
89,1.4,-7.42905491186944,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-7.98225893397472,-8.281046463627634,-8.380559082958051,-8.380559082958051,-8.380559082958051,-8.181497408686283,-7.483236005192309,0.0,245.789610404189,-5.6454248026091705
90,1.4,-7.527002182898955,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.081796283363195,-8.380559082958051,-8.480062428941537,-8.480062428941537,-8.480062428941537,-8.281018860165831,-7.58280039196579,0.0,251.50385662589505,-5.714246221706048
91,1.4,-7.624912096732477,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.181324688030214,-8.480062428941537,-8.579556392129511,-8.579556392129511,-8.579556392129511,-8.380531147787835,-7.682356382898428,0.0,257.28689900990594,-5.7830423840108836
92,1.4,-7.722784211146891,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.280844038499453,-8.579556392129511,-8.679040863083774,-8.679040863083774,-8.679040863083774,-8.480034162093817,-7.7819038684832496,0.0,263.1387119967544,-5.851812986848472
93,1.4,-7.820618083960903,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.380354225304607,-8.679040863083774,-8.778515732376627,-8.778515732376627,-8.778515732376627,-8.579527793635565,-7.881442739222699,0.0,269.05926972441097,-5.920557727656558
94,1.4,-7.918413273035528,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.479855138989512,-8.778515732376627,-8.877980890591,-8.877980890591,-8.877980890591,-8.679011932975243,-7.980972885628756,0.0,275.0485460283978,-5.9892763039868555
95,1.4,-8.016169336274576,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.57934667010826,-8.877980890591,-8.977436228320553,-8.977436228320553,-8.977436228320553,-8.778486470685516,-8.080494198223057,0.0,281.1065144419044,-6.057968413506558
96,1.4,-8.11388583162514,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.678828709225328,-8.977436228320553,-9.07688163616982,-9.07688163616982,-9.07688163616982,-8.877951297349677,-8.180006567537019,0.0,287.23314819590416,-6.1266337539997835
97,1.4,-8.21156231707808,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.778301146915696,-9.07688163616982,-9.176317004754312,-9.176317004754312,-9.176317004754312,-8.977406303561756,-8.279509884111954,0.0,293.4284202192728,-6.195272023368659
98,1.4,-8.309198350668511,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.877763873764962,-9.176317004754312,-9.275742224700643,-9.275742224700643,-9.275742224700643,-9.076851379926646,-8.379004038499193,0.0,299.69230313890733,-6.263882919634511
99,1.4,-8.406808784323333,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-8.977216780369467,-9.275742224700643,-9.375157186646662,-9.375157186646662,-9.375157186646662,-9.176286417060227,-8.478488921260205,0.0,306.0247692798476,-6.332466140940255
100,1.4,-8.504388243927151,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.076659757336412,-9.375157186646662,-9.474561781241544,-9.474561781241544,-9.474561781241544,-9.275711305589478,-8.577964422966716,0.0,312.42579066539736,-6.401021385549768
101,1.4,-8.601936398106021,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.176092695283993,-9.474561781241544,-9.57395589914594,-9.57395589914594,-9.57395589914594,-9.375125936152603,-8.677430434200836,0.0,318.89533901724866,-6.4695483518513015
102,1.4,-8.699452915520622,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.275515484841488,-9.57395589914594,-9.67333943103208,-9.67333943103208,-9.67333943103208,-9.474530199399156,-8.776886845555174,0.0,325.43338575560585,-6.538046738357195
103,1.4,-8.796937464866607,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.374928016649417,-9.67333943103208,-9.772712267583907,-9.772712267583907,-9.772712267583907,-9.57392398599014,-8.876333547632955,0.0,332.03990199931235,-6.606516243706494
104,1.4,-8.894389714874986,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.474330181359631,-9.772712267583907,-9.872074299497177,-9.872074299497177,-9.872074299497177,-9.67330718659816,-8.975770431048147,0.0,338.71485856597747,-6.6749565666651165
105,1.4,-8.991809334312473,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.57372186963546,-9.872074299497177,-9.9714254174796,-9.9714254174796,-9.9714254174796,-9.772679691907513,-9.07519738642558,0.0,345.45822597210537,-6.743367406127902
106,1.4,-9.08919599198186,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.673102972151804,-9.9714254174796,-10.07076551225095,-10.07076551225095,-10.07076551225095,-9.872041392614324,-9.174614304401064,0.0,352.26997443322546,-6.811748461120089
107,1.4,-9.186566141315511,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.772473379595272,-10.07076551225095,-10.170094474543184,-10.170094474543184,-10.170094474543184,-9.971392179426672,-9.274021075621503,0.0,359.150073864023,-6.880099430797543
108,1.4,-9.2839140218732,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.871832982664298,-10.170094474543184,-10.269412195100566,-10.269412195100566,-10.269412195100566,-10.070731943064688,-9.37341759074504,0.0,366.0984938784726,-6.948420014449596
109,1.4,-9.3812394129148,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-9.97118167206926,-10.269412195100566,-10.368718564679789,-10.368718564679789,-10.368718564679789,-10.170060574260695,-9.47280374044114,0.0,373.11520378997176,-7.016709911499163
110,1.4,-9.47854209372505,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.070519338532604,-10.368718564679789,-10.468013474050084,-10.468013474050084,-10.468013474050084,-10.269377963759329,-9.572179415390746,0.0,380.20017261147643,-7.084968821504674
111,1.4,-9.575821843613792,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.16984587278896,-10.468013474050084,-10.56729681399336,-10.56729681399336,-10.56729681399336,-10.368684002317632,-9.671544506286372,0.0,387.35336905563753,-7.153196444161097
112,1.4,-9.673078441916209,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.26916116558526,-10.56729681399336,-10.666568475304304,-10.666568475304304,-10.666568475304304,-10.467978580705214,-9.770898903832242,0.0,394.57476153493934,-7.221392479301812
113,1.4,-9.770311667993072,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.36846510768087,-10.666568475304304,-10.765828348790512,-10.765828348790512,-10.765828348790512,-10.56726158970434,-9.870242498744398,0.0,401.8643181618382,-7.289556626898843
114,1.4,-9.867539244261073,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.467757589847691,-10.765828348790512,-10.865076325272604,-10.865076325272604,-10.865076325272604,-10.66653292011006,-9.969575181750828,0.0,409.22200674890337,-7.357688587065184
115,1.4,-9.964772580781956,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.5670385028703,-10.865076325272604,-10.964312295584351,-10.964312295584351,-10.964312295584351,-10.76579246273034,-10.068896843591585,0.0,416.64779480895953,-7.425788060056163
116,1.4,-10.06200591730284,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.666307737546052,-10.964312295584351,-11.063536150572792,-11.063536150572792,-11.063536150572792,-10.86504010838616,-10.168207375018898,0.0,424.1416495552293,-7.49385474626979
117,1.4,-10.159239253823722,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.765565184685215,-11.063536150572792,-11.162747781098346,-11.162747781098346,-11.162747781098346,-10.964275747911657,-10.267506666797308,0.0,431.7035379014783,-7.561888346248963
118,1.4,-10.256472590344606,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.864810735111078,-11.162747781098346,-11.261947078034945,-11.261947078034945,-11.261947078034945,-11.063499272154226,-10.366794609703772,0.0,439.33342646216033,-7.629888560682048
119,1.4,-10.353705926865487,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-10.96404427966008,-11.261947078034945,-11.36113393227014,-11.36113393227014,-11.36113393227014,-11.16271057197466,-10.466071094527798,0.0,447.031281552566,-7.697855090405653
120,1.4,-10.450939263386372,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.063265709181923,-11.36113393227014,-11.460308234705243,-11.460308234705243,-11.460308234705243,-11.26190953824725,-10.565336012071551,0.0,454.7970691889697,-7.765787636403729
121,1.4,-10.548172599907256,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.162474914539702,-11.460308234705243,-11.55946987625542,-11.55946987625542,-11.55946987625542,-11.361096061859918,-10.66458925314999,0.0,462.6307550887808,-7.833685899811087
122,1.4,-10.64540593642814,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.261671786610012,-11.55946987625542,-11.65861874784983,-11.65861874784983,-11.65861874784983,-11.460270033714329,-10.763830708590964,0.0,470.53230467069375,-7.9015495819129455
123,1.4,-10.742639272949022,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.360856216283077,-11.65861874784983,-11.75775474043174,-11.75775474043174,-11.75775474043174,-11.559431344726018,-10.86306026923536,0.0,478.5016830548413,-7.9693783841475465
124,1.4,-10.839872609469904,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.460028094462867,-11.75775474043174,-11.856877744958638,-11.856877744958638,-11.856877744958638,-11.658579885824508,-10.962277825937202,0.0,486.5388550629479,-8.037172008106609
125,1.4,-10.937105945990789,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.55918731206722,-11.856877744958638,-11.955987652402364,-11.955987652402364,-11.955987652402364,-11.757715547953426,-11.061483269563778,0.0,494.6437852184848,-8.10493015553692
126,1.4,-11.034339282511672,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.65833376002796,-11.955987652402364,-12.055084353749224,-12.055084353749224,-12.055084353749224,-11.856838222070628,-11.160676490995764,0.0,502.816437746827,-8.172652528342155
127,1.4,-11.131572619032555,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.75746732929102,-12.055084353749224,-12.15416774000011,-12.15416774000011,-12.15416774000011,-11.95594779914831,-11.25985738112734,0.0,511.05677657541025,-8.240338828583276
128,1.4,-11.22880595555344,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.856587910816552,-12.15416774000011,-12.25323770217062,-12.25323770217062,-12.25323770217062,-12.055044170173147,-11.359025830866305,0.0,519.3647653338904,-8.307988758480178
129,1.4,-11.326039292074322,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-11.95569539557906,-12.25323770217062,-12.352294131291176,-12.352294131291176,-12.352294131291176,-12.154127226146397,-11.458181731134207,0.0,527.740367354304,-8.375602020413567
130,1.4,-11.423272628595203,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.05478967456752,-12.352294131291176,-12.451336918407153,-12.451336918407153,-12.451336918407153,-12.253196858084012,-11.557324972866462,0.0,536.1835456712298,-8.44317831692581
131,1.4,-11.520505965116088,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.153870638785484,-12.451336918407153,-12.550365954578986,-12.550365954578986,-12.550365954578986,-12.35225295701679,-11.656455447012464,0.0,544.6942630219517,-8.510717350721848
132,1.4,-11.617739301636972,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.252938179251217,-12.550365954578986,-12.6493811308823,-12.6493811308823,-12.6493811308823,-12.451295413990458,-11.755573044535712,0.0,553.2724818466228,-8.578218824671126
133,1.4,-11.714972638157857,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.3519921869978,-12.6493811308823,-12.748382338408025,-12.748382338408025,-12.748382338408025,-12.55032412006582,-11.854677656413934,0.0,561.9181642884312,-8.64568244180839
134,1.4,-11.812205974678738,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.451032553073276,-12.748382338408025,-12.847369468262512,-12.847369468262512,-12.847369468262512,-12.649338966318863,-11.953769173639197,0.0,570.6312721937675,-8.713107905336301
135,1.4,-11.909439311199622,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.55005916854074,-12.847369468262512,-12.94634241156766,-12.94634241156766,-12.94634241156766,-12.748339843840878,-12.052847487218031,0.0,579.4117671123913,-8.780494918623845
136,1.4,-12.006672647720505,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.649071924478484,-12.94634241156766,-13.04530105946104,-13.04530105946104,-13.04530105946104,-12.84732664373858,-12.151912488171565,0.0,588.2596102976033,-8.847843185212014
137,1.4,-12.103905984241388,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.748070711980091,-13.04530105946104,-13.144245303095996,-13.144245303095996,-13.144245303095996,-12.946299257134234,-12.250964067535604,0.0,597.1747627064132,-8.915152408809831
138,1.4,-12.201139320762271,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.847055422154588,-13.144245303095996,-13.243175033641784,-13.243175033641784,-13.243175033641784,-13.045257575165769,-12.350002116360802,0.0,606.1571849997141,-8.982422293300942
139,1.4,-12.298372657283156,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-12.946025946126529,-13.243175033641784,-13.342090142283686,-13.342090142283686,-13.342090142283686,-13.144201488986896,-12.449026525712744,0.0,615.2068375424549,-9.049652542740773
140,1.4,-12.395605993804038,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.044982175036136,-13.342090142283686,-13.44099052022312,-13.44099052022312,-13.44099052022312,-13.243130889767231,-12.548037186672085,0.0,624.3236804038149,-9.116842861360055
141,1.4,-12.49283933032492,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.143924000039428,-13.44099052022312,-13.539876058677777,-13.539876058677777,-13.539876058677777,-13.342045668692418,-12.647033990334656,0.0,633.5076733573807,-9.183992953565735
142,1.4,-12.590072666845805,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.242851312308316,-13.539876058677777,-13.63874664888172,-13.63874664888172,-13.63874664888172,-13.440945716964242,-12.746016827811594,0.0,642.7587758813222,-9.25110252394154
143,1.4,-12.687306003366688,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.341764003030738,-13.63874664888172,-13.737602182085524,-13.737602182085524,-13.737602182085524,-13.53983092580075,-12.844985590229465,0.0,652.0769471585724,-9.318171277250144
144,1.4,-12.784539339887573,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.440661963410776,-13.737602182085524,-13.836442549556386,-13.836442549556386,-13.836442549556386,-13.638701186436377,-12.943940168730364,0.0,661.4621460770069,-9.385198918434526
145,1.4,-12.881772676408454,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.53954508466878,-13.836442549556386,-13.93526764257824,-13.93526764257824,-13.93526764257824,-13.73755639012205,-13.042880454472058,0.0,670.9143312296247,-9.452185152617858
146,1.4,-12.979006012929338,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.63841325804147,-13.93526764257824,-14.034077352451888,-14.034077352451888,-14.034077352451888,-13.836396428125337,-13.1418063386281,0.0,680.4334609147318,-9.519129685107032
147,1.4,-13.07623934945022,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.737266374782084,-14.034077352451888,-14.132871570495103,-14.132871570495103,-14.132871570495103,-13.935221191730529,-13.24071771238793,0.0,690.0194931361233,-9.58603222139152
148,1.4,-13.173472685971104,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.836104326160468,-14.132871570495103,-14.231650188042776,-14.231650188042776,-14.231650188042776,-14.034030572238793,-13.33961446695702,0.0,699.6723856032705,-9.65289246714724
149,1.4,-13.270706022491987,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-13.934927003463224,-14.231650188042776,-14.330413096447,-14.330413096447,-14.330413096447,-14.132824460968266,-13.43849649355698,0.0,709.3920957315058,-9.719710128235306
150,1.4,-13.36793935901287,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.0337342979938,-14.330413096447,-14.42916018707722,-14.42916018707722,-14.42916018707722,-14.231602749254192,-13.537363683425689,0.0,719.1785806422112,-9.786484910705326
151,1.4,-13.465172695533754,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.132526101072637,-14.42916018707722,-14.527891351320331,-14.527891351320331,-14.527891351320331,-14.330365328449036,-13.636215927817386,0.0,729.0317971630064,-9.853216520795286
152,1.4,-13.562406032054636,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.231302304037271,-14.527891351320331,-14.62660648058082,-14.62660648058082,-14.62660648058082,-14.429112089922604,-13.73505311800283,0.0,738.9517018279405,-9.919904664934052
153,1.4,-13.65963936857552,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.33006279824246,-14.62660648058082,-14.725305466280858,-14.725305466280858,-14.725305466280858,-14.527842925062153,-13.833875145269388,0.0,748.9382508776823,-9.986549049741825
154,1.4,-13.756872705096404,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.428807475060298,-14.725305466280858,-14.82398819986044,-14.82398819986044,-14.82398819986044,-14.62655772527252,-13.932681900921173,0.0,758.9914002597136,-10.053149382031279
155,1.4,-13.854106041617287,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.527536225880342,-14.82398819986044,-14.9226545727775,-14.9226545727775,-14.9226545727775,-14.725256381976251,-14.03147327627915,0.0,769.1111056285237,-10.11970536881006
156,1.4,-13.95133937813817,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.626248942109724,-14.9226545727775,-15.021304476508025,-15.021304476508025,-15.021304476508025,-14.823938786613704,-14.130249162681269,0.0,779.297322345804,-10.186216717280331
157,1.4,-14.048572714659054,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.724945515173276,-15.021304476508025,-15.119937802546175,-15.119937802546175,-15.119937802546175,-14.922604830643168,-14.22900945148257,0.0,789.5500054806457,-10.252683134841732
158,1.4,-14.145806051179935,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.823625836513646,-15.119937802546175,-15.218554442404416,-15.218554442404416,-15.218554442404416,-15.021254405540994,-14.327754034055316,0.0,799.8691098097372,-10.319104329091488
159,1.4,-14.24303938770082,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-14.922289797591418,-15.218554442404416,-15.317154287613617,-15.317154287613617,-15.317154287613617,-15.119887402801709,-14.426482801789104,0.0,810.2545898175637,-10.385480007826459
160,1.4,-14.340272724221704,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-15.020937289885234,-15.317154287613617,-15.415737229723188,-15.415737229723188,-15.415737229723188,-15.218503713938128,-14.525195646090989,0.0,820.7063996966075,-10.451809879043822
161,1.4,-14.437506060742589,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-15.119568204891912,-15.415737229723188,-15.51430316030119,-15.51430316030119,-15.51430316030119,-15.317103230481496,-14.623892458385596,0.0,831.2244933475502,-10.51809365094266
162,1.4,-14.53473939726347,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-15.21818243412656,-15.51430316030119,-15.61285197093445,-15.61285197093445,-15.61285197093445,-15.41568584398157,-14.722573130115254,0.0,841.8088243794753,-10.584331031925103
163,1.4,-14.631972733784352,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-15.316779869122708,-15.61285197093445,-15.711383553228698,-15.711383553228698,-15.711383553228698,-15.514251446006783,-14.8212375527401,0.0,852.4593461100735,-10.650521730598257
